timestep,episode,mean_reward
226500,4764,30.1278
228000,4796,30.5181
229500,4826,30.9444
231000,4855,30.4899
232500,4882,31.2358
234000,4909,30.9842
235500,4938,31.0611
237000,4967,30.5169
238500,4998,29.6427
240000,5029,30.5549
241500,5060,29.9927
243000,5089,30.9385
244500,5118,31.0327
246000,5147,30.4836
247500,5177,30.5591
249000,5205,31.3287
250500,5233,30.9078
252000,5261,30.7307
253500,5288,31.0175
255000,5315,31.6982
256500,5341,32.3041
258000,5367,32.3696
259500,5394,30.8075
261000,5423,30.6236
262500,5451,30.7902
264000,5481,30.9611
265500,5510,31.2548
267000,5539,30.6783
268500,5568,31.1817
270000,5598,30.9118
271500,5627,29.8860
273000,5657,29.8878
274500,5687,30.5116
276000,5715,31.6433
277500,5744,30.0305
279000,5767,29.4086
280500,5794,29.7925
282000,5819,31.1407
283500,5847,30.2789
285000,5877,30.0053
286500,5909,29.9705
288000,5939,29.8914
289500,5968,30.9191
291000,5998,29.7241
292500,6030,29.3241
294000,6061,29.9050
295500,6091,31.0252
297000,6119,31.1971
298500,6148,31.0188
300000,6177,30.3684
301500,6206,30.7397
303000,6232,31.4395
304500,6259,31.8567
306000,6288,31.1836
307500,6315,30.6678
309000,6342,30.8752
310500,6368,30.3822
312000,6392,32.2661
313500,6416,32.3541
315000,6444,30.7863
316500,6469,32.1385
318000,6496,29.9033
319500,6522,31.5167
321000,6549,30.1828
322500,6577,30.9958
324000,6602,31.8803
325500,6630,31.7891
327000,6652,33.0750
328500,6679,32.4609
330000,6704,32.9031
331500,6729,31.5519
333000,6753,33.2689
334500,6776,33.5457
336000,6800,32.5518
337500,6824,32.3934
339000,6849,32.3394
340500,6874,30.9225
342000,6900,32.4400
343500,6927,32.0311
345000,6951,31.2613
346500,6972,31.9394
348000,6993,33.6339
349500,7018,31.3676
351000,7045,30.8042
352500,7071,31.5619
354000,7094,31.3949
355500,7117,33.8252
357000,7143,31.9597
358500,7168,32.2232
360000,7193,31.9848
361500,7219,32.1333
363000,7244,32.8150
364500,7270,31.2792
366000,7295,32.5888
367500,7322,32.0169
369000,7345,32.5951
370500,7371,31.3762
372000,7395,32.5517
373500,7420,32.9970
375000,7444,33.0470
376500,7469,32.3945
378000,7493,33.6332
379500,7517,33.2180
381000,7543,32.1682
382500,7568,33.0634
384000,7591,33.7516
385500,7616,33.7607
387000,7639,33.3215
388500,7664,33.0512
390000,7687,32.5185
391500,7709,33.3899
393000,7732,33.2625
394500,7754,32.8624
396000,7774,33.0873
397500,7803,31.3452
399000,7831,31.0574
400500,7859,31.0846
402000,7885,32.3777
403500,7914,31.7217
405000,7940,32.5592
406500,7967,32.4622
408000,7993,32.4939
409500,8017,33.0884
411000,8042,33.5411
412500,8064,34.4010
414000,8088,31.5124
415500,8112,32.4500
417000,8138,32.5393
418500,8168,31.3447
420000,8193,32.7720
421500,8222,30.9323
423000,8248,32.8153
424500,8277,31.2193
426000,8305,31.1384
427500,8330,32.8211
429000,8356,32.4091
430500,8382,32.0742
432000,8409,31.9933
433500,8433,33.4008
435000,8457,33.5699
436500,8480,34.1315
438000,8502,34.6606
439500,8524,35.3831
441000,8547,33.1100
442500,8570,33.5950
444000,8592,34.7018
445500,8612,36.2613
447000,8633,34.3485
448500,8654,34.8177
450000,8674,35.3649
451500,8695,34.0773
453000,8714,36.9833
454500,8733,35.3814
456000,8755,34.8628
457500,8777,34.5770
459000,8798,34.3078
460500,8818,35.2865
462000,8838,35.5062
463500,8857,36.3566
465000,8876,36.8208
466500,8895,36.4376
468000,8913,35.2613
469500,8931,37.1352
471000,8953,32.8386
472500,8973,35.2721
474000,8991,37.2465
475500,9010,36.3266
477000,9029,36.0285
478500,9049,35.6151
480000,9067,36.4639
481500,9086,36.2608
483000,9104,35.4944
484500,9123,34.7987
486000,9143,35.0413
487500,9166,34.1920
489000,9185,36.8100
490500,9206,34.6406
492000,9227,34.2729
493500,9246,35.7419
495000,9268,33.7234
496500,9291,33.7154
498000,9313,34.3783
499500,9336,34.4659
501000,9357,33.6687
502500,9375,37.1341
504000,9395,36.2493
505500,9415,36.4392
507000,9434,36.1412
508500,9453,35.4795
510000,9472,36.5869
511500,9493,35.4405
513000,9510,35.2311
514500,9527,37.9214
516000,9544,38.0504
517500,9563,36.5257
519000,9582,37.2141
520500,9601,35.2006
522000,9622,35.5149
523500,9641,35.1243
525000,9663,34.4165
526500,9683,36.3070
528000,9705,34.1050
529500,9726,35.3239
531000,9749,33.0461
532500,9768,35.8732
534000,9787,34.8262
535500,9805,36.2163
537000,9824,35.4030
538500,9843,36.3946
540000,9860,36.9695
541500,9880,35.7483
543000,9896,40.1575
544500,9913,38.2519
546000,9933,34.6680
547500,9952,35.3469
549000,9970,35.8284
550500,9989,35.8523
552000,10008,34.6785
553500,10030,34.2221
555000,10051,34.5778
556500,10071,35.2431
558000,10089,37.5344
559500,10109,35.4421
561000,10127,37.3766
562500,10145,36.8455
564000,10164,37.0092
565500,10181,38.7961
567000,10197,40.0089
568500,10215,35.7872
570000,10233,37.3328
571500,10251,36.7967
573000,10267,37.7259
574500,10284,38.1419
576000,10298,41.4665
577500,10313,39.2962
579000,10328,39.4583
580500,10347,34.6623
582000,10363,38.1760
583500,10379,39.0082
585000,10395,39.6283
586500,10410,40.5059
588000,10425,40.4878
589500,10441,39.5710
591000,10456,40.7839
592500,10471,41.8682
594000,10484,45.4356
595500,10495,47.3831
597000,10509,42.6593
598500,10524,39.7315
600000,10539,39.2290
601500,10553,42.0757
603000,10565,45.6443
604500,10580,39.1031
606000,10594,42.7796
607500,10607,45.4206
609000,10619,42.9414
610500,10634,38.6256
612000,10649,43.3809
613500,10664,38.9569
615000,10677,42.2318
616500,10691,43.1432
618000,10707,40.0482
619500,10721,43.4634
621000,10735,40.2269
622500,10746,48.3863
624000,10760,42.9056
625500,10772,46.9744
627000,10784,45.0454
628500,10796,49.8033
630000,10807,45.6685
631500,10818,50.4024
633000,10830,44.2697
634500,10842,44.4629
636000,10854,44.5367
637500,10864,45.1669
639000,10879,38.4374
640500,10889,47.8293
642000,10900,48.0785
643500,10912,49.8489
645000,10925,42.6761
646500,10937,48.8822
648000,10949,45.3012
649500,10959,50.5816
651000,10972,43.4846
652500,10984,43.4151
654000,10996,42.8643
655500,11006,51.2522
657000,11018,44.6778
658500,11030,44.1425
660000,11042,44.6691
661500,11053,45.8837
663000,11064,51.3257
664500,11077,46.4319
666000,11087,50.8734
667500,11099,48.4189
669000,11112,45.8437
670500,11121,53.6180
672000,11131,45.0143
673500,11143,47.3057
675000,11155,43.0938
676500,11166,48.3831
678000,11178,48.4672
679500,11188,52.8727
681000,11198,52.9547
682500,11210,48.5954
684000,11220,50.5388
685500,11231,49.3350
687000,11242,48.8958
688500,11251,55.4577
690000,11261,53.1970
691500,11273,46.5721
693000,11282,51.8171
694500,11291,52.2126
696000,11301,50.8313
697500,11312,52.1594
699000,11322,52.1975
700500,11333,48.8849
702000,11344,49.3240
703500,11353,51.5435
705000,11362,55.3261
706500,11369,57.9626
708000,11380,48.5006
709500,11389,48.0996
711000,11401,45.6213
712500,11412,45.3359
714000,11423,47.4477
715500,11432,54.0179
717000,11442,46.8134
718500,11454,45.0540
720000,11466,49.9820
721500,11477,46.2455
723000,11489,45.6079
724500,11500,46.7210
726000,11510,50.1662
727500,11519,54.1479
729000,11529,49.3471
730500,11539,53.9235
732000,11547,58.4831
733500,11556,51.7972
735000,11567,48.9831
736500,11578,48.7417
738000,11587,51.1428
739500,11597,46.7568
741000,11607,52.3946
742500,11617,50.7971
744000,11626,55.2459
745500,11633,62.6485
747000,11643,49.2375
748500,11650,64.8948
750000,11658,60.8792
751500,11671,42.3455
753000,11678,68.6120
754500,11683,79.0480
756000,11690,64.4164
757500,11697,71.9123
759000,11705,56.4140
760500,11711,67.3257
762000,11717,71.5398
763500,11724,68.0940
765000,11733,51.0274
766500,11741,56.7344
768000,11747,69.8488
769500,11754,57.5069
771000,11761,64.2089
772500,11767,75.8770
774000,11774,62.8930
775500,11780,73.4640
777000,11785,73.7897
778500,11790,81.9304
780000,11798,60.1700
781500,11805,52.0694
783000,11811,75.0816
784500,11817,67.6120
786000,11823,56.2744
787500,11829,68.4197
789000,11837,59.1991
790500,11843,59.3753
792000,11850,51.3527
793500,11856,69.3080
795000,11862,61.7374
796500,11868,61.3398
798000,11875,59.6698
799500,11882,55.8278
801000,11889,61.4169
802500,11897,54.4795
804000,11905,58.3329
805500,11913,53.3687
807000,11920,59.7265
808500,11926,65.3556
810000,11932,64.0365
811500,11940,51.4211
813000,11946,69.2504
814500,11952,66.8500
816000,11959,66.0880
817500,11965,68.7723
819000,11973,61.0285
820500,11981,50.2368
822000,11988,62.3984
823500,11995,70.1770
825000,12001,74.2344
826500,12007,68.7965
828000,12013,81.9389
829500,12019,74.0357
831000,12025,62.1652
832500,12032,68.7802
834000,12038,71.5462
835500,12045,62.0166
837000,12052,69.4128
838500,12057,81.8767
840000,12063,73.7555
841500,12069,73.1959
843000,12075,65.7138
844500,12083,62.2155
846000,12089,72.7327
847500,12094,78.6804
849000,12100,68.5152
850500,12108,60.1571
852000,12114,72.7224
853500,12120,70.1005
855000,12126,66.0823
856500,12133,61.7973
858000,12139,74.2156
859500,12147,53.8515
861000,12155,54.2498
862500,12161,75.5298
864000,12168,58.8722
865500,12174,72.1953
867000,12181,60.3083
868500,12187,63.7520
870000,12195,56.4855
871500,12201,70.2791
873000,12208,71.6797
874500,12214,66.5151
876000,12219,79.7245
877500,12225,74.4936
879000,12231,73.1713
880500,12237,70.8048
882000,12242,72.2397
883500,12249,64.6560
885000,12255,64.8199
886500,12261,81.4227
888000,12267,69.1747
889500,12272,82.7152
891000,12279,62.3812
892500,12284,80.4879
894000,12291,58.7095
895500,12298,87.6312
897000,12304,70.3848
898500,12311,53.1280
900000,12317,66.9515
901500,12324,59.5027
903000,12331,51.2810
904500,12337,74.4300
906000,12344,66.0027
907500,12351,58.0031
909000,12357,64.8452
910500,12364,62.3639
912000,12371,63.0673
913500,12378,64.3460
915000,12383,83.2567
916500,12391,54.4821
918000,12399,51.8444
919500,12405,75.0170
921000,12416,40.3378
922500,12423,66.1125
924000,12428,74.5962
925500,12437,56.1215
927000,12445,58.7114
928500,12452,62.6157
930000,12459,65.9040
931500,12465,54.8629
933000,12474,48.4990
934500,12480,74.8271
936000,12488,50.0503
937500,12496,52.3619
939000,12501,74.2133
940500,12508,60.9500
942000,12514,74.5776
943500,12520,68.8493
945000,12526,60.0852
946500,12535,56.8218
948000,12540,67.6454
949500,12548,54.1605
951000,12554,71.8607
952500,12562,57.5156
954000,12569,62.7159
955500,12576,56.3550
957000,12583,68.2576
958500,12588,68.4749
960000,12596,62.1448
961500,12606,43.8503
963000,12614,50.3749
964500,12622,52.0274
966000,12631,47.8935
967500,12637,66.8272
969000,12644,67.5807
970500,12651,62.9107
972000,12656,71.9500
973500,12665,56.5256
975000,12671,65.2304
976500,12676,82.1986
978000,12682,64.1566
979500,12688,67.4320
981000,12697,56.9369
982500,12703,56.5789
984000,12710,62.4168
985500,12720,45.4064
987000,12727,54.1123
988500,12734,65.4677
990000,12740,57.6060
991500,12747,58.5639
993000,12754,59.7859
994500,12762,53.5593
996000,12769,57.3546
997500,12777,46.6177
999000,12783,70.7332
1000500,12791,56.2708
1002000,12796,74.1885
1003500,12802,73.3801
1005000,12810,53.1867
1006500,12815,81.3221
1008000,12820,79.3837
1009500,12825,70.3069
1011000,12831,60.0686
1012500,12838,64.1010
1014000,12847,51.5699
1015500,12854,65.2861
1017000,12860,60.7014
1018500,12867,63.3363
1020000,12873,74.5391
1021500,12880,64.0690
1023000,12888,57.3336
1024500,12894,70.4806
1026000,12900,72.4781
1027500,12905,79.3339
1029000,12910,78.7948
1030500,12919,56.0971
1032000,12928,53.5086
1033500,12933,73.0222
1035000,12939,80.7706
1036500,12947,61.0857
1038000,12956,53.5709
1039500,12962,63.4009
1041000,12972,53.3859
1042500,12980,55.1642
1044000,12987,68.0797
1045500,12995,54.7932
1047000,13002,63.4840
1048500,13011,53.4501
1050000,13019,59.5058
1051500,13025,67.9750
1053000,13031,69.0352
1054500,13040,53.4903
1056000,13050,50.3820
1057500,13057,66.6398
1059000,13065,57.6138
1060500,13073,56.4885
1062000,13080,60.5259
1063500,13088,59.4160
1065000,13093,81.8493
1066500,13099,70.5876
1068000,13105,68.2515
1069500,13111,65.7885
1071000,13117,63.9120
1072500,13123,69.1094
1074000,13130,60.1837
1075500,13136,71.0572
1077000,13143,63.0381
1078500,13150,65.0811
1080000,13157,60.1428
1081500,13165,48.8498
1083000,13172,58.0976
1084500,13180,58.9854
1086000,13185,68.6884
1087500,13194,52.5139
1089000,13201,59.2255
1090500,13208,56.7075
1092000,13215,62.6497
1093500,13222,61.4614
1095000,13227,80.2122
1096500,13234,62.3410
1098000,13241,60.6494
1099500,13246,82.9780
1101000,13254,56.2168
1102500,13260,68.8210
1104000,13265,78.1026
1105500,13272,66.9935
1107000,13278,65.2777
1108500,13285,65.2426
1110000,13294,51.6078
1111500,13302,54.8448
1113000,13309,62.4579
1114500,13315,71.7189
1116000,13322,58.2702
1117500,13329,66.7114
1119000,13336,60.9546
1120500,13344,45.9421
1122000,13352,59.2632
1123500,13357,79.9557
1125000,13365,62.3543
1126500,13370,75.6283
1128000,13375,83.3083
1129500,13381,75.9416
1131000,13386,71.3375
1132500,13392,70.4961
1134000,13397,81.6609
1135500,13402,77.2440
1137000,13410,61.6346
1138500,13416,71.3476
1140000,13423,68.8657
1141500,13428,66.8216
1143000,13433,81.4320
1144500,13443,56.4615
1146000,13448,75.5465
1147500,13457,59.0435
1149000,13463,64.1836
1150500,13471,59.8245
1152000,13478,70.2531
1153500,13486,57.3567
1155000,13493,58.1584
1156500,13509,40.3973
1158000,13517,61.0435
1159500,13525,57.4724
1161000,13535,49.6083
1162500,13544,58.6598
1164000,13551,70.3326
1165500,13556,72.0792
1167000,13561,82.6562
1168500,13568,62.3462
1170000,13576,61.6556
1171500,13583,62.2081
1173000,13591,61.2987
1174500,13598,65.0307
1176000,13611,44.2593
1177500,13617,72.5898
1179000,13628,50.7823
1180500,13636,64.9930
1182000,13645,52.9179
1183500,13653,57.4779
1185000,13660,60.4322
1186500,13667,68.5635
1188000,13675,60.1013
1189500,13683,58.2938
1191000,13690,63.3147
1192500,13696,72.6801
1194000,13703,64.2750
1195500,13708,76.9820
1197000,13713,83.1336
1198500,13721,64.8074
1200000,13727,64.0923
1201500,13738,52.0363
1203000,13746,57.9772
1204500,13752,66.7759
1206000,13761,52.6720
1207500,13769,64.5977
1209000,13779,50.6345
1210500,13787,59.9942
1212000,13794,61.7621
1213500,13799,76.5387
1215000,13807,63.5519
1216500,13816,52.9117
1218000,13824,64.7586
1219500,13832,57.2690
1221000,13841,52.6380
1222500,13847,67.9069
1224000,13857,55.2900
1225500,13862,74.4166
1227000,13869,70.6881
1228500,13875,74.0780
1230000,13883,55.2318
1231500,13890,64.0844
1233000,13896,73.9340
1234500,13902,75.0627
1236000,13907,71.0720
1237500,13916,59.9024
1239000,13922,66.1326
1240500,13929,60.1544
1242000,13936,63.3198
1243500,13945,51.2066
1245000,13952,64.8048
1246500,13960,51.1102
1248000,13966,66.4757
1249500,13974,54.9798
1251000,13982,55.6292
1252500,13991,52.0055
1254000,13999,53.3347
1255500,14007,55.5780
1257000,14013,71.5571
1258500,14020,61.4207
1260000,14028,51.6702
1261500,14034,62.6008
1263000,14042,47.1337
1264500,14054,40.2463
1266000,14061,55.7723
1267500,14069,54.7499
1269000,14077,60.7114
1270500,14085,49.7030
1272000,14096,45.4364
1273500,14107,39.2185
1275000,14118,38.4700
1276500,14128,49.8146
1278000,14134,68.7329
1279500,14144,40.4152
1281000,14152,58.9121
1282500,14160,52.9761
1284000,14171,46.4533
1285500,14182,45.3336
1287000,14194,43.0636
1288500,14202,60.0421
1290000,14211,51.2143
1291500,14220,51.0698
1293000,14232,43.1334
1294500,14244,39.3010
1296000,14253,50.6663
1297500,14263,44.2770
1299000,14270,55.1627
1300500,14282,47.9545
1302000,14293,46.2476
1303500,14304,46.3937
1305000,14316,44.3448
1306500,14332,27.6431
1308000,14347,33.2853
1309500,14358,41.2373
1311000,14371,44.8796
1312500,14384,39.7136
1314000,14391,65.7964
1315500,14400,50.2924
1317000,14412,38.6662
1318500,14422,52.9276
1320000,14429,63.3343
1321500,14438,52.2542
1323000,14447,49.2820
1324500,14456,50.3759
1326000,14464,59.6971
1327500,14474,45.2846
1329000,14485,42.3925
1330500,14494,49.3397
1332000,14503,47.8376
1333500,14511,48.4903
1335000,14521,48.8678
1336500,14531,46.4629
1338000,14539,55.4487
1339500,14548,50.6265
1341000,14556,54.6426
1342500,14565,51.6466
1344000,14571,66.4667
1345500,14579,53.7577
1347000,14589,43.8308
1348500,14599,47.4890
1350000,14605,74.8997
1351500,14613,46.3925
1353000,14621,59.8519
1354500,14626,82.8136
1356000,14631,80.2708
1357500,14637,65.6967
1359000,14645,55.0413
1360500,14652,64.9312
1362000,14659,63.8218
1363500,14665,74.7236
1365000,14673,50.2575
1366500,14680,61.0046
1368000,14687,65.2697
1369500,14694,65.2299
1371000,14701,57.9779
1372500,14707,75.4399
1374000,14713,70.1160
1375500,14719,73.0922
1377000,14725,70.9177
1378500,14730,74.8351
1380000,14736,74.9067
1381500,14742,67.5903
1383000,14749,68.3495
1384500,14754,79.6282
1386000,14762,45.0327
1387500,14767,87.5382
1389000,14774,68.9896
1390500,14780,63.3440
1392000,14788,55.3928
1393500,14794,76.6783
1395000,14800,67.7931
1396500,14806,67.1132
1398000,14812,75.1881
1399500,14818,70.8952
1401000,14824,63.8465
1402500,14830,76.8745
1404000,14836,75.6402
1405500,14842,65.6892
1407000,14850,61.0858
1408500,14856,66.2151
1410000,14863,69.1624
1411500,14870,61.1653
1413000,14876,63.2225
1414500,14881,82.8112
1416000,14888,69.3976
1417500,14894,74.3695
1419000,14901,64.8700
1420500,14909,60.3710
1422000,14916,64.1386
1423500,14923,62.1857
1425000,14932,56.5727
1426500,14940,58.3207
1428000,14948,56.5255
1429500,14955,59.5061
1431000,14962,60.5346
1432500,14968,76.5070
1434000,14974,72.1080
1435500,14981,69.2961
1437000,14988,64.1907
1438500,14998,53.6524
1440000,15005,58.4243
1441500,15012,62.4130
1443000,15018,86.0009
1444500,15023,77.9573
1446000,15030,74.6620
1447500,15036,76.1615
1449000,15042,64.8966
1450500,15048,71.6033
1452000,15054,82.0923
1453500,15061,70.7608
1455000,15067,65.9691
1456500,15077,58.7637
1458000,15082,75.1617
1459500,15088,79.4904
1461000,15099,49.2866
1462500,15107,57.5740
1464000,15114,72.4390
1465500,15119,75.5975
1467000,15126,71.3687
1468500,15132,77.3216
1470000,15139,63.7343
1471500,15145,65.6413
1473000,15151,85.1308
1474500,15159,57.9279
1476000,15165,76.9437
1477500,15173,60.4390
1479000,15178,73.3070
1480500,15184,75.4711
1482000,15190,79.5542
1483500,15197,66.2783
1485000,15202,79.2259
1486500,15208,86.0399
1488000,15214,69.0930
1489500,15220,67.4780
1491000,15226,70.8380
1492500,15233,67.0735
1494000,15240,60.4828
1495500,15246,75.1348
1497000,15254,67.6062
1498500,15261,61.6025
1500000,15268,66.1318
1501500,15275,63.2528
1503000,15282,64.8494
1504500,15287,78.3978
1506000,15293,80.3248
1507500,15299,76.9895
1509000,15305,68.8478
1510500,15312,62.5155
1512000,15319,62.6979
1513500,15325,68.9691
1515000,15333,55.5442
1516500,15340,64.5143
1518000,15346,71.5443
1519500,15352,79.2026
1521000,15358,61.6470
1522500,15365,69.4440
1524000,15371,71.4257
1525500,15379,64.4674
1527000,15387,47.9242
1528500,15396,56.1211
1530000,15404,54.8606
1531500,15415,46.4530
1533000,15424,52.0546
1534500,15438,38.6172
1536000,15446,54.3728
1537500,15456,49.2633
1539000,15466,49.2558
1540500,15478,47.1571
1542000,15486,57.7785
1543500,15493,58.2694
1545000,15501,64.2361
1546500,15510,55.1277
1548000,15517,66.9470
1549500,15523,69.8435
1551000,15533,47.9905
1552500,15541,55.1971
1554000,15548,61.9393
1555500,15554,71.5708
1557000,15562,63.0259
1558500,15570,60.5935
1560000,15578,58.6209
1561500,15588,46.2466
1563000,15595,60.4250
1564500,15603,63.3211
1566000,15610,56.4187
1567500,15617,62.8819
1569000,15625,65.2732
1570500,15633,56.4281
1572000,15640,68.0840
1573500,15649,52.3087
1575000,15655,67.7771
1576500,15663,63.3551
1578000,15671,63.2497
1579500,15677,78.9327
1581000,15685,56.9087
1582500,15692,55.7091
1584000,15699,65.7059
1585500,15706,67.9468
1587000,15712,71.3131
1588500,15720,61.5968
1590000,15726,70.8197
1591500,15732,66.9080
1593000,15739,71.2160
1594500,15747,57.8994
1596000,15753,71.6837
1597500,15760,67.1204
1599000,15767,58.9589
1600500,15776,52.5537
1602000,15782,71.9606
1603500,15791,54.7485
1605000,15798,63.2722
1606500,15804,68.6765
1608000,15811,68.3433
1609500,15819,60.8420
1611000,15826,54.0749
1612500,15834,62.3714
1614000,15841,56.1147
1615500,15847,72.4121
1617000,15854,65.9890
1618500,15861,55.0721
1620000,15870,50.9060
1621500,15877,54.1305
1623000,15885,61.5227
1624500,15893,65.1016
1626000,15901,56.7890
1627500,15908,71.1969
1629000,15916,56.8665
1630500,15925,48.1044
1632000,15934,53.3000
1633500,15941,57.8729
1635000,15948,68.7002
1636500,15957,53.6606
1638000,15963,68.6186
1639500,15970,65.3163
1641000,15975,83.2324
1642500,15981,68.5778
1644000,15987,73.2556
1645500,15992,84.3241
1647000,15999,73.4354
1648500,16007,54.8454
1650000,16016,51.0553
1651500,16024,60.9071
1653000,16031,66.3864
1654500,16040,55.8904
1656000,16046,79.1094
1657500,16052,70.8144
1659000,16058,68.5934
1660500,16064,62.5789
1662000,16070,76.3922
1663500,16076,69.9257
1665000,16082,76.9143
1666500,16088,69.4358
1668000,16094,68.5653
1669500,16099,71.9921
1671000,16107,60.3296
1672500,16114,68.2901
1674000,16121,61.9590
1675500,16127,69.5015
1677000,16135,57.9008
1678500,16144,51.7298
1680000,16149,76.1558
1681500,16157,59.7225
1683000,16164,61.8659
1684500,16169,78.9627
1686000,16174,82.6777
1687500,16180,77.7210
1689000,16185,56.5000
1690500,16193,63.8596
1692000,16199,66.2216
1693500,16204,80.3336
1695000,16210,78.4951
1696500,16216,62.8649
1698000,16223,65.9682
1699500,16229,67.6189
1701000,16237,63.9978
1702500,16243,69.3267
1704000,16248,77.3729
1705500,16254,75.5582
1707000,16263,53.8687
1708500,16271,57.5892
1710000,16279,60.2444
1711500,16288,51.6794
1713000,16296,61.5851
1714500,16306,46.7290
1716000,16312,56.6388
1717500,16319,69.8981
1719000,16328,54.6456
1720500,16337,47.5968
1722000,16345,57.0101
1723500,16353,63.5645
1725000,16359,61.1846
1726500,16367,63.2134
1728000,16374,63.4442
1729500,16381,60.9455
1731000,16390,59.9793
1732500,16398,44.6397
1734000,16406,54.0294
1735500,16414,58.7776
1737000,16422,59.0623
1738500,16429,62.3154
1740000,16436,64.0036
1741500,16444,50.8763
1743000,16451,63.4537
1744500,16459,56.9507
1746000,16464,68.0358
1747500,16473,59.1139
1749000,16478,75.6869
1750500,16485,64.7131
1752000,16493,61.5703
1753500,16502,47.6106
1755000,16509,61.1034
1756500,16517,47.6710
1758000,16524,60.7511
1759500,16532,63.1473
1761000,16539,66.4893
1762500,16547,59.2466
1764000,16554,62.3850
1765500,16561,63.9492
1767000,16567,75.6581
1768500,16572,71.7044
1770000,16579,67.9071
1771500,16588,50.6989
1773000,16597,53.8501
1774500,16603,61.5331
1776000,16611,58.3405
1777500,16618,65.0462
1779000,16625,64.1557
1780500,16632,59.4837
1782000,16639,61.6083
1783500,16644,80.5935
1785000,16649,83.6920
1786500,16655,72.5735
1788000,16661,65.0492
1789500,16667,75.8860
1791000,16674,61.9085
1792500,16680,63.6932
1794000,16687,64.5234
1795500,16694,58.5289
1797000,16699,77.0840
1798500,16705,77.8424
1800000,16711,64.6930
1801500,16719,57.8937
1803000,16724,71.7106
1804500,16731,60.5229
1806000,16737,77.7078
1807500,16742,73.7878
1809000,16749,58.7278
1810500,16758,54.3002
1812000,16764,67.0950
1813500,16772,58.3753
1815000,16779,58.0957
1816500,16785,70.2157
1818000,16790,78.3902
1819500,16795,79.8783
1821000,16802,58.6312
1822500,16809,65.7161
1824000,16815,72.3205
1825500,16822,55.4983
1827000,16828,65.9271
1828500,16833,81.3975
1830000,16839,76.6697
1831500,16844,68.1286
1833000,16850,73.3480
