timestep,episode,mean_reward
87600,3040,101.4907
88200,3051,91.8918
88800,3061,106.1804
89400,3073,83.0309
90000,3083,96.6279
90000,EVAL,108.4813
90600,3094,88.7243
91200,3106,88.0103
91800,3118,89.9113
92400,3129,96.7972
93000,3139,96.8981
93600,3150,86.7664
94200,3161,97.2587
94800,3172,94.7925
95400,3184,74.9256
96000,3194,100.3379
96600,3204,107.4038
97200,3215,92.9452
97800,3225,106.4200
98400,3237,95.1420
99000,3248,101.1742
99600,3259,93.9267
100000,EVAL,109.1290
100200,3271,87.9681
100800,3285,78.8988
101400,3296,94.0487
102000,3307,90.2215
102600,3318,86.8851
103200,3331,71.5748
103800,3342,101.9312
104400,3352,103.7236
105000,3362,113.2027
105600,3374,92.1036
106200,3385,103.8017
106800,3395,100.4332
107400,3406,106.4760
108000,3417,96.7384
108600,3429,91.0694
109200,3440,94.1824
109800,3450,101.8268
110000,EVAL,108.6638
110400,3462,88.8544
111000,3473,101.4177
111600,3485,97.5907
112200,3499,66.2195
112800,3511,89.6055
113400,3522,98.4992
114000,3533,102.5876
114600,3542,117.3949
115200,3552,116.2421
115800,3565,91.3877
116400,3577,103.1365
117000,3587,106.8571
117600,3599,92.0687
118200,3611,98.5001
118800,3624,95.6441
119400,3634,90.1914
120000,3647,90.5691
120000,EVAL,109.7431
120600,3657,91.0084
121200,3667,111.8095
121800,3676,131.2126
122400,3687,106.1158
123000,3697,108.7072
123600,3706,122.8827
124200,3714,112.5763
124800,3726,99.3632
125400,3737,94.2155
126000,3747,96.7428
126600,3757,127.7334
127200,3767,98.7645
127800,3778,95.3010
128400,3788,105.3416
129000,3799,105.1279
129600,3810,111.0074
130000,EVAL,170.7723
130200,3822,98.8584
130800,3832,122.8746
131400,3844,91.4595
132000,3854,104.0412
132600,3868,75.1937
133200,3879,89.5947
133800,3889,112.2502
134400,3900,106.5900
135000,3911,107.8797
135600,3922,87.6612
136200,3931,113.2596
136800,3942,110.6147
137400,3953,113.7682
138000,3964,117.7680
138600,3975,102.5434
139200,3986,111.4903
139800,3997,103.0850
140000,EVAL,163.1744
140400,4007,125.0132
141000,4017,96.5285
141600,4029,95.0560
142200,4040,106.6679
142800,4051,102.5797
143400,4060,111.9114
144000,4071,117.2457
144600,4081,118.9090
145200,4091,103.3033
145800,4100,127.1192
146400,4111,110.0275
147000,4120,124.0482
147600,4129,109.0578
148200,4139,132.8347
148800,4149,122.8217
149400,4161,102.8824
150000,4170,123.6634
150000,EVAL,111.4581
150600,4180,118.4233
151200,4189,123.7397
151800,4198,125.6385
152400,4210,88.2782
153000,4219,118.6506
153600,4233,84.1882
154200,4244,92.5713
154800,4254,114.2809
155400,4264,92.6946
156000,4276,89.3138
156600,4286,110.0060
157200,4295,121.9762
157800,4306,101.2291
158400,4317,102.6481
159000,4326,122.9392
159600,4336,100.7348
160000,EVAL,212.5735
160200,4346,126.9036
160800,4355,119.1892
161400,4364,116.1378
162000,4372,139.7483
162600,4382,124.6396
163200,4391,131.8775
163800,4401,129.5123
164400,4411,118.1153
165000,4421,104.1406
165600,4430,138.5432
166200,4440,122.8173
166800,4452,81.9006
167400,4460,131.6517
168000,4471,95.9169
168600,4480,121.3789
169200,4489,134.4694
169800,4498,131.0489
170000,EVAL,122.4253
170400,4511,83.0343
171000,4519,140.8158
171600,4529,113.1076
172200,4539,95.4578
172800,4553,77.9488
173400,4566,76.1496
174000,4576,103.3993
174600,4587,111.2925
175200,4603,68.0065
175800,4611,126.8816
176400,4621,121.2077
177000,4630,125.0097
177600,4642,106.2844
178200,4651,109.3427
178800,4661,117.1073
179400,4674,89.3102
180000,4683,126.2119
180000,EVAL,170.3271
180600,4694,104.5889
181200,4702,146.1194
181800,4713,104.1543
182400,4721,128.5220
183000,4731,107.5479
183600,4741,119.5543
184200,4751,131.2666
184800,4760,114.6225
185400,4772,81.8601
186000,4785,91.2135
186600,4794,155.6161
187200,4804,123.6414
187800,4814,145.5781
188400,4823,117.8483
189000,4832,152.7913
189600,4844,85.2518
190000,EVAL,210.6557
190200,4856,96.7866
190800,4866,120.3462
191400,4876,122.8353
192000,4888,91.2677
192600,4898,110.8462
193200,4907,135.0045
193800,4917,124.8624
194400,4925,129.9996
195000,4936,108.5910
195600,4945,142.8098
196200,4955,114.0897
196800,4964,103.4546
197400,4973,124.0530
198000,4983,119.6112
198600,4993,114.8455
199200,5002,117.7103
199800,5012,132.4562
200000,EVAL,172.9086
200400,5020,140.2394
201000,5029,129.8845
201600,5039,120.7276
202200,5049,110.4962
202800,5057,145.8618
203400,5067,130.8181
204000,5075,142.9754
204600,5087,100.4479
205200,5097,125.5429
205800,5105,153.2349
206400,5115,102.0066
207000,5124,135.8791
207600,5132,128.5613
208200,5141,125.5107
208800,5149,158.1194
209400,5159,123.1426
210000,5169,128.2742
210000,EVAL,161.4057
210600,5178,123.6832
211200,5190,113.9312
211800,5199,141.9205
212400,5210,106.2740
213000,5219,136.6005
213600,5236,66.4372
214200,5245,120.4414
214800,5255,121.1419
215400,5265,124.2213
216000,5276,99.7747
216600,5286,136.0994
217200,5295,145.4161
217800,5305,135.4254
218400,5315,126.9012
219000,5325,127.5684
219600,5336,105.4873
220000,EVAL,161.0489
220200,5348,105.1403
220800,5358,119.0354
221400,5372,107.0977
222000,5382,127.2730
222600,5392,120.4358
223200,5405,91.2400
223800,5415,135.2909
224400,5428,89.5846
225000,5437,140.9679
225600,5447,137.3121
226200,5455,136.1566
226800,5471,87.3713
227400,5481,125.6995
228000,5490,128.5143
228600,5503,83.9418
229200,5513,126.6558
229800,5523,140.2767
230000,EVAL,170.4142
230400,5533,111.2160
231000,5542,128.6080
231600,5551,147.3308
232200,5562,124.2298
232800,5571,136.8563
233400,5580,153.6018
234000,5590,141.8682
234600,5600,113.7444
235200,5613,84.9251
235800,5623,133.5687
236400,5635,96.6584
237000,5645,140.9824
237600,5654,135.6781
238200,5667,102.4072
238800,5676,127.2543
239400,5688,112.1168
240000,5698,113.9678
240000,EVAL,210.9122
240600,5710,97.6167
241200,5719,139.6663
241800,5728,150.7019
242400,5737,126.6615
243000,5746,136.7071
243600,5757,124.4401
244200,5767,130.6723
244800,5777,132.2146
245400,5789,95.6485
246000,5799,125.5553
246600,5810,112.8868
247200,5820,117.1068
247800,5829,150.1391
248400,5839,112.9330
249000,5849,127.2967
249600,5859,126.1032
250000,EVAL,211.9276
250200,5868,139.6500
250800,5877,127.9876
251400,5887,121.5979
252000,5896,140.2058
252600,5905,130.4015
253200,5914,144.5308
253800,5923,147.9487
254400,5932,139.3906
255000,5943,130.9820
255600,5951,155.2701
256200,5961,122.6520
256800,5969,131.9828
257400,5978,161.9835
258000,5989,111.3061
258600,5998,124.8204
259200,6007,142.2411
259800,6016,137.2950
260000,EVAL,211.5596
260400,6026,124.6422
261000,6035,150.3487
261600,6043,143.7565
262200,6053,134.1964
262800,6061,161.3671
263400,6075,73.9258
264000,6085,141.2523
264600,6095,152.3655
265200,6104,140.0765
265800,6113,148.0759
266400,6124,141.1608
267000,6134,126.8470
267600,6143,148.3181
268200,6153,120.9991
268800,6164,125.6894
269400,6174,139.7656
270000,6183,174.0342
270000,EVAL,210.3107
270600,6197,92.9110
271200,6207,132.0728
271800,6216,142.7070
272400,6229,102.0083
273000,6243,82.7939
273600,6253,109.0619
274200,6265,122.6210
274800,6275,138.6548
275400,6285,130.0776
276000,6295,153.4773
276600,6304,182.8377
277200,6314,118.2992
277800,6324,131.9320
278400,6335,146.5778
279000,6344,164.8957
279600,6355,104.4839
280000,EVAL,109.6370
280200,6365,123.6253
280800,6376,114.8832
281400,6386,131.9399
282000,6397,128.5585
282600,6406,123.6199
283200,6415,156.0935
283800,6425,148.5734
284400,6435,132.2655
285000,6444,136.4280
285600,6454,150.2575
286200,6464,149.6743
286800,6474,134.1652
287400,6483,132.2307
288000,6493,136.3416
288600,6504,103.2993
289200,6513,159.1045
289800,6523,145.8708
290000,EVAL,212.5955
290400,6533,134.3296
291000,6545,117.0551
291600,6556,132.4323
292200,6565,140.7862
292800,6575,133.7445
293400,6586,107.6326
294000,6597,136.2011
294600,6609,115.4677
295200,6618,155.1819
295800,6628,151.7642
296400,6638,129.0690
297000,6650,120.5205
297600,6659,146.6497
298200,6669,142.7813
298800,6678,174.0060
299400,6689,122.0229
300000,6699,129.8776
300000,EVAL,213.5590
300600,6709,157.9110
301200,6720,124.5988
301800,6731,128.2957
302400,6741,148.9968
303000,6751,150.5760
303600,6760,149.3088
304200,6770,119.5031
304800,6784,79.6072
305400,6795,119.3720
306000,6806,132.7416
306600,6816,152.2433
307200,6826,133.9828
307800,6837,144.4310
308400,6847,151.8495
309000,6857,140.5843
309600,6868,118.9099
310000,EVAL,209.8534
310200,6879,112.3291
310800,6890,136.3309
311400,6900,137.1689
312000,6911,136.0396
312600,6921,155.0132
313200,6932,116.0091
313800,6942,155.5755
314400,6952,140.2240
315000,6962,151.0323
315600,6973,128.4265
316200,6983,135.1726
316800,6993,133.2706
317400,7003,169.0130
318000,7013,137.9896
318600,7023,144.9912
319200,7035,120.8205
319800,7045,148.9143
320000,EVAL,212.3278
320400,7055,155.3934
321000,7064,160.6195
321600,7074,148.7294
322200,7087,117.3726
322800,7097,153.5008
323400,7107,139.5837
324000,7117,130.3643
324600,7127,150.4404
325200,7138,139.8198
325800,7148,135.9436
326400,7157,153.8703
327000,7167,151.2396
327600,7177,140.3809
328200,7188,116.6653
328800,7197,160.9955
329400,7207,152.0068
330000,7217,144.1837
330000,EVAL,209.7907
330600,7228,116.3620
331200,7239,126.4708
331800,7249,135.0383
332400,7264,83.0559
333000,7277,97.7201
333600,7287,157.9752
334200,7298,119.8128
334800,7308,142.9414
335400,7318,120.0966
336000,7328,147.0987
336600,7338,173.6510
337200,7350,116.9500
337800,7362,108.8198
338400,7372,153.8142
339000,7384,128.2219
339600,7393,161.1871
340000,EVAL,159.6692
340200,7404,145.8407
340800,7413,145.3269
341400,7423,165.2181
342000,7432,133.3458
342600,7441,164.1724
343200,7453,138.9970
343800,7463,113.0374
344400,7473,164.5842
345000,7483,146.8181
345600,7494,130.1059
346200,7505,128.3829
346800,7513,162.6996
347400,7524,149.7050
348000,7533,143.5333
348600,7544,142.8024
349200,7553,164.4547
349800,7562,144.5301
350000,EVAL,210.1004
350400,7573,132.0946
351000,7583,134.0210
351600,7593,154.7672
352200,7603,152.8852
352800,7612,154.6476
353400,7621,130.9634
354000,7632,135.6062
354600,7643,111.7635
355200,7652,156.9202
355800,7662,150.1478
356400,7671,124.7054
357000,7681,148.1493
357600,7691,145.5369
358200,7701,139.5313
358800,7710,182.8664
359400,7720,148.3897
360000,7730,146.4588
360000,EVAL,209.9129
360600,7740,131.8893
361200,7750,134.7365
361800,7760,140.1463
362400,7771,137.3507
363000,7780,158.0165
363600,7790,141.5765
364200,7800,161.7963
364800,7810,133.3033
365400,7820,161.1686
366000,7829,160.0198
366600,7839,155.8340
367200,7849,123.1549
367800,7859,147.9127
368400,7868,143.4554
369000,7879,108.1750
369600,7890,142.0122
370000,EVAL,159.5591
370200,7900,152.1462
370800,7911,139.5562
371400,7922,144.7431
372000,7931,169.4685
372600,7941,153.1715
373200,7950,133.3660
373800,7959,188.6204
374400,7970,113.2760
375000,7980,123.4113
375600,7990,143.2745
376200,7999,159.7849
376800,8008,170.0695
377400,8018,125.2882
378000,8029,125.5454
378600,8038,152.1128
379200,8047,138.4678
379800,8057,155.8281
380000,EVAL,214.1318
380400,8066,134.0381
381000,8076,140.7036
381600,8086,145.2560
382200,8094,164.0385
382800,8103,159.9778
383400,8115,137.8802
384000,8124,152.4642
384600,8134,145.0045
385200,8143,178.5762
385800,8152,158.3888
386400,8164,125.9142
387000,8174,131.6356
387600,8184,137.5708
388200,8193,152.6194
388800,8204,118.0055
389400,8213,156.3881
390000,8224,141.3236
390000,EVAL,214.3264
390600,8234,151.0118
391200,8244,140.7882
391800,8254,166.4467
392400,8265,112.4515
393000,8275,152.1649
393600,8284,175.1635
394200,8295,161.6612
394800,8305,145.9903
395400,8317,123.7947
396000,8327,136.5348
396600,8338,127.0838
397200,8347,148.6329
397800,8357,152.6500
398400,8367,141.9119
399000,8376,162.0433
399600,8387,140.8206
400000,EVAL,159.5993
400200,8397,140.1253
400800,8407,139.1741
401400,8417,118.4959
402000,8428,141.7294
402600,8437,147.7095
403200,8447,160.1131
403800,8457,132.2766
404400,8467,147.5464
405000,8477,127.8129
405600,8488,116.8261
406200,8499,132.7486
406800,8509,123.8080
407400,8519,149.0959
408000,8528,174.9251
408600,8539,132.6014
409200,8548,146.8466
409800,8558,146.5065
410000,EVAL,212.1999
410400,8568,139.8379
411000,8579,136.7543
411600,8589,118.8820
412200,8598,163.6210
412800,8608,132.3685
413400,8618,165.1489
414000,8628,135.3732
414600,8637,139.8351
415200,8646,157.0082
415800,8657,117.7415
416400,8668,146.5110
417000,8677,177.2250
417600,8687,158.7515
418200,8697,160.7266
418800,8706,172.4308
419400,8716,174.8456
420000,8727,121.7174
420000,EVAL,160.0640
420600,8738,136.9273
421200,8748,143.6986
421800,8758,134.7385
422400,8768,183.0406
423000,8777,149.8359
423600,8788,154.8482
424200,8798,137.7957
424800,8807,181.3540
425400,8817,151.6055
426000,8827,136.2043
426600,8837,155.8215
427200,8848,132.1683
427800,8857,159.1906
428400,8867,172.0158
429000,8876,167.1695
429600,8886,172.4061
430000,EVAL,210.4338
430200,8895,150.9417
430800,8905,167.6939
431400,8915,157.1860
432000,8924,163.4655
432600,8934,164.9149
433200,8944,149.4883
433800,8953,159.5618
434400,8963,164.5823
435000,8972,148.7476
435600,8982,141.6940
436200,8992,176.0595
436800,9001,179.5268
437400,9012,146.3530
438000,9022,121.5546
438600,9032,182.8679
439200,9041,178.4446
439800,9050,154.8004
440000,EVAL,213.9217
440400,9063,111.3152
441000,9072,170.6991
441600,9082,140.9068
442200,9092,146.7981
442800,9101,154.5057
443400,9111,165.0518
444000,9120,176.4575
444600,9130,156.1487
445200,9140,155.6399
445800,9151,141.1710
446400,9161,154.4905
447000,9174,106.0794
447600,9183,171.3919
448200,9194,131.2860
448800,9205,143.2373
449400,9216,136.4342
450000,9226,154.0971
450000,EVAL,210.5983
450600,9236,159.6562
451200,9250,110.1379
451800,9260,160.4051
452400,9269,152.2723
453000,9279,163.0765
453600,9292,100.7340
454200,9302,153.0027
454800,9312,147.8617
455400,9322,166.2840
456000,9332,168.8740
456600,9342,159.3714
457200,9352,154.1944
457800,9362,154.1467
458400,9371,147.0920
459000,9381,149.8679
459600,9391,169.7351
460000,EVAL,214.2227
460200,9401,158.5513
460800,9411,179.6435
461400,9421,139.7538
462000,9431,180.2714
462600,9440,138.7063
463200,9450,155.8887
463800,9460,163.2525
464400,9469,204.0946
465000,9479,167.3677
465600,9490,129.1237
466200,9500,126.5448
466800,9511,161.9820
467400,9522,126.6549
468000,9531,178.2207
468600,9541,139.1927
469200,9551,162.6377
469800,9561,137.9431
470000,EVAL,172.8164
470400,9571,142.5593
471000,9580,163.7052
471600,9590,141.2062
472200,9599,146.6608
472800,9609,152.1204
473400,9618,191.1116
474000,9628,159.6982
474600,9637,147.1978
475200,9647,170.2515
475800,9655,190.6409
476400,9665,128.0437
477000,9675,165.2700
477600,9684,171.0744
478200,9693,155.2394
478800,9702,160.7335
479400,9712,138.4611
480000,9721,161.3320
480000,EVAL,169.8916
480600,9731,134.4650
481200,9740,175.9559
481800,9750,125.6202
482400,9760,144.2741
483000,9770,136.4868
483600,9779,153.2645
484200,9790,133.8855
484800,9800,134.5478
485400,9809,142.8431
486000,9820,133.3975
486600,9829,165.9238
487200,9838,152.4777
487800,9850,100.4920
488400,9862,113.1279
489000,9872,149.5354
489600,9882,141.1046
490000,EVAL,210.4368
490200,9893,150.1771
490800,9903,161.5595
491400,9912,162.1139
492000,9923,141.1053
492600,9933,149.6225
493200,9943,134.0778
493800,9952,162.5331
494400,9961,154.7982
495000,9971,150.8249
495600,9980,166.7726
496200,9989,160.4072
496800,9999,158.8417
497400,10008,148.0009
498000,10018,133.7344
498600,10027,154.3083
499200,10037,142.1372
499800,10047,139.4885
500000,EVAL,119.0867
500400,10058,131.2108
501000,10068,152.8506
501600,10077,195.3539
502200,10086,170.4947
502800,10095,151.3946
503400,10104,157.7223
504000,10113,190.0748
504600,10122,161.8690
505200,10132,190.6084
505800,10142,167.5433
506400,10151,162.2648
507000,10160,171.2185
507600,10170,163.6768
508200,10179,169.4823
508800,10189,165.3772
509400,10199,174.0791
510000,10209,176.0931
510000,EVAL,210.5476
510600,10219,149.9031
511200,10228,185.9209
511800,10238,164.1731
512400,10247,171.2359
513000,10256,183.0926
513600,10266,175.6898
514200,10276,154.7433
514800,10286,157.6084
515400,10295,171.2321
516000,10305,174.6443
516600,10314,204.1708
517200,10324,185.7781
517800,10333,184.0777
518400,10342,165.8567
519000,10352,179.6427
519600,10362,160.7517
520000,EVAL,210.1204
520200,10372,170.2254
520800,10382,149.5148
521400,10391,191.5466
522000,10402,169.8413
522600,10411,189.6107
523200,10421,174.0064
523800,10431,170.5973
524400,10441,150.4507
525000,10450,163.4614
525600,10460,181.5453
526200,10469,177.2427
526800,10479,171.1549
527400,10489,143.8380
528000,10498,153.2466
528600,10507,186.3954
529200,10517,160.0609
529800,10527,158.4385
530000,EVAL,210.2751
530400,10538,128.7214
531000,10547,202.9334
531600,10557,127.9536
532200,10567,156.7947
532800,10577,184.9429
533400,10588,158.9980
534000,10597,169.5841
534600,10607,176.9412
535200,10616,155.6569
535800,10626,157.6774
536400,10635,187.9446
537000,10644,204.5069
537600,10655,138.0173
538200,10665,155.0606
538800,10676,136.8299
539400,10685,179.4250
540000,10695,166.5325
540000,EVAL,210.5792
540600,10705,136.6404
541200,10714,172.5631
541800,10723,184.3082
542400,10732,173.0249
543000,10742,167.3925
543600,10752,165.6557
544200,10762,149.3124
544800,10772,180.6993
545400,10781,176.7329
546000,10790,165.8486
546600,10801,178.1794
547200,10810,155.1115
547800,10820,146.8821
548400,10830,184.7068
549000,10839,168.0862
549600,10849,168.1041
550000,EVAL,210.4895
550200,10859,179.4315
550800,10868,164.2807
551400,10878,152.3382
552000,10889,149.0796
552600,10898,180.7582
553200,10908,185.1199
553800,10918,158.3118
554400,10927,187.4805
555000,10938,144.9509
555600,10948,179.6265
556200,10959,135.2301
556800,10969,142.1612
557400,10979,193.0980
558000,10989,148.2787
558600,11000,141.5222
559200,11011,157.5850
559800,11022,163.8982
560000,EVAL,211.4887
560400,11033,155.2202
561000,11042,163.9948
561600,11051,182.8057
562200,11061,174.7057
562800,11071,161.8703
563400,11080,187.1104
564000,11090,193.8590
564600,11099,183.9294
565200,11109,197.0191
565800,11120,144.1565
566400,11130,151.6889
567000,11139,165.5156
567600,11150,131.6719
568200,11159,189.3884
568800,11170,150.4821
569400,11179,181.3382
570000,11188,182.9430
570000,EVAL,210.8432
570600,11198,171.6601
571200,11207,166.0713
571800,11216,192.7959
572400,11226,165.9113
573000,11236,155.3705
573600,11246,161.2083
574200,11256,145.7078
574800,11265,180.0168
575400,11274,161.1607
576000,11283,178.2429
576600,11293,158.9117
577200,11302,175.2453
577800,11311,177.5180
578400,11320,161.6235
579000,11330,140.9076
579600,11339,198.5604
580000,EVAL,210.7153
580200,11352,128.2409
580800,11361,190.9555
581400,11370,157.7064
582000,11380,150.6892
582600,11390,156.0708
583200,11399,183.7660
583800,11411,120.9170
584400,11421,147.3661
585000,11430,151.4049
585600,11439,162.4881
586200,11448,161.3944
586800,11458,162.6415
587400,11467,179.7864
588000,11476,172.3732
588600,11486,175.1674
589200,11495,164.7983
589800,11505,185.7520
590000,EVAL,210.2198
590400,11514,170.1113
591000,11524,161.4670
591600,11533,173.2383
592200,11543,143.2676
592800,11553,164.7907
593400,11562,180.7188
594000,11572,151.8823
594600,11582,168.3127
595200,11591,162.5350
595800,11601,159.4722
596400,11611,169.4887
597000,11621,189.5015
597600,11631,141.1646
598200,11641,155.5338
598800,11651,161.0692
599400,11660,182.5115
600000,11670,171.5675
600000,EVAL,210.2455
600600,11680,159.7260
601200,11690,163.4893
601800,11699,147.0455
602400,11709,164.6701
603000,11718,182.4395
603600,11728,158.4745
604200,11737,179.5746
604800,11747,166.2498
605400,11757,162.8691
606000,11766,172.4011
606600,11775,174.0315
607200,11785,165.2234
607800,11796,137.9614
608400,11805,174.8286
609000,11815,177.1066
609600,11824,148.7240
610000,EVAL,212.2035
610200,11834,168.2082
610800,11844,173.6992
611400,11855,136.8463
612000,11864,198.2128
612600,11874,177.3134
613200,11884,168.2092
613800,11893,176.8887
614400,11904,143.9776
615000,11914,174.8185
615600,11923,146.6561
616200,11934,145.0785
616800,11943,150.9188
617400,11952,179.3994
618000,11962,156.1901
618600,11971,173.0774
619200,11980,159.2722
619800,11990,155.8628
620000,EVAL,170.8953
620400,12000,175.4424
621000,12009,172.6537
621600,12018,176.5881
622200,12028,146.2420
622800,12037,176.9254
623400,12045,187.2958
624000,12054,176.9172
624600,12064,130.1389
625200,12073,112.9024
625800,12082,171.2306
626400,12091,162.5047
627000,12101,157.9228
627600,12110,162.0631
628200,12120,171.1619
628800,12129,160.9894
629400,12139,155.5822
630000,12148,158.0327
630000,EVAL,160.0994
630600,12158,119.7964
631200,12167,182.9278
631800,12176,198.9297
632400,12186,152.7547
633000,12195,166.6693
633600,12204,186.3193
634200,12214,161.6783
634800,12223,178.3651
635400,12232,177.0667
636000,12241,148.4617
636600,12253,146.0727
637200,12262,177.4164
637800,12271,179.7452
638400,12280,170.5579
639000,12289,139.7958
639600,12298,167.0437
640000,EVAL,211.7455
640200,12307,165.9515
640800,12316,164.9358
641400,12326,137.1826
642000,12336,145.8713
642600,12345,164.8149
643200,12353,147.3327
643800,12363,159.4820
644400,12373,142.8709
645000,12382,165.9766
645600,12391,157.7510
646200,12400,176.1342
646800,12410,176.7203
647400,12419,170.8903
648000,12429,155.0607
648600,12438,186.3761
649200,12447,166.0490
649800,12456,149.3107
650000,EVAL,210.5239
650400,12466,175.1201
651000,12476,147.7631
651600,12486,154.2830
652200,12495,165.8968
652800,12505,195.9690
653400,12514,160.7019
654000,12524,167.6852
654600,12534,129.8920
655200,12543,169.0650
655800,12552,174.6310
656400,12562,154.3414
657000,12572,124.6091
657600,12582,163.5867
658200,12591,186.3434
658800,12600,159.1865
659400,12609,193.9668
660000,12619,175.7684
660000,EVAL,210.4668
660600,12629,149.1984
661200,12639,174.2942
661800,12648,181.8634
662400,12658,154.6825
663000,12667,166.4223
663600,12678,167.6326
664200,12688,138.0187
664800,12697,183.9988
665400,12707,170.4651
666000,12716,156.7757
666600,12726,145.7365
667200,12736,162.5341
667800,12745,164.7394
668400,12754,194.2259
669000,12763,172.3157
669600,12772,158.1341
670000,EVAL,212.4903
670200,12782,147.7134
670800,12791,180.5122
671400,12800,176.2850
672000,12809,170.4975
672600,12818,164.9925
673200,12828,173.5960
673800,12836,157.6088
674400,12846,168.5050
675000,12855,187.4781
675600,12864,152.9555
676200,12874,156.3287
676800,12884,128.0695
677400,12894,151.8440
678000,12904,145.2737
678600,12913,204.4086
679200,12922,170.3797
679800,12931,162.4679
680000,EVAL,210.0098
680400,12940,161.3644
681000,12949,203.4943
681600,12957,183.3083
682200,12967,150.2020
682800,12975,158.7673
683400,12985,157.0060
684000,12994,182.9334
684600,13003,167.0470
685200,13013,142.6494
685800,13022,178.2818
686400,13031,166.9500
687000,13039,203.4049
687600,13049,157.2228
688200,13058,180.8417
688800,13067,179.7224
689400,13077,174.1149
690000,13086,152.7771
690000,EVAL,212.5010
690600,13096,155.6636
691200,13106,184.0825
691800,13116,158.0721
692400,13126,166.8952
693000,13135,164.7153
693600,13144,187.4061
694200,13153,161.3056
694800,13163,174.6436
695400,13172,189.7300
696000,13181,166.8995
696600,13191,173.3389
697200,13200,148.2130
697800,13210,194.8394
698400,13219,175.3954
699000,13229,153.1893
699600,13238,191.7461
700000,EVAL,210.3917
700200,13248,159.0204
700800,13258,191.1106
701400,13267,154.2721
702000,13277,165.9235
702600,13286,199.6292
703200,13296,172.7935
703800,13305,176.0518
704400,13314,186.1186
705000,13324,153.7192
705600,13334,206.1896
706200,13343,203.0547
706800,13353,156.7104
707400,13363,184.8622
708000,13373,199.8275
708600,13382,165.1705
709200,13392,173.7455
709800,13402,189.5923
710000,EVAL,209.4910
710400,13412,157.6715
711000,13421,178.3081
711600,13431,174.2458
712200,13441,185.1594
712800,13451,177.5178
