timestep,episode,mean_reward
93000,2688,89.0746
93600,2699,101.0267
94200,2709,95.4710
94800,2720,102.2178
95400,2732,89.9693
96000,2742,106.9241
96600,2753,110.2009
97200,2763,111.3147
97800,2774,96.7082
98400,2785,103.8616
99000,2796,94.2101
99600,2806,111.1145
100000,EVAL,108.7807
100200,2819,86.4359
100800,2832,82.1683
101400,2842,106.0980
102000,2853,99.2785
102600,2864,98.1797
103200,2874,106.3276
103800,2886,92.4410
104400,2897,102.2934
105000,2908,95.6839
105600,2918,106.4448
106200,2930,89.5186
106800,2942,92.6268
107400,2954,87.8706
108000,2964,111.1562
108600,2975,95.8441
109200,2985,105.5509
109800,2998,82.2554
110000,EVAL,108.6267
110400,3010,79.0520
111000,3020,111.1583
111600,3031,92.3048
112200,3042,96.4502
112800,3054,89.6559
113400,3066,84.7187
114000,3077,105.9453
114600,3089,92.1275
115200,3099,110.6350
115800,3109,106.9063
116400,3121,84.2020
117000,3132,96.9231
117600,3143,100.6547
118200,3154,105.1889
118800,3164,106.3289
119400,3176,88.7412
120000,3189,70.0683
120000,EVAL,109.9667
120600,3200,110.0242
121200,3210,106.3184
121800,3222,101.1291
122400,3232,110.3001
123000,3243,102.4897
123600,3254,93.3426
124200,3266,91.7926
124800,3277,102.5164
125400,3287,106.1382
126000,3299,101.2567
126600,3309,104.8303
127200,3320,102.5703
127800,3331,101.3289
128400,3342,97.0423
129000,3353,105.2173
129600,3363,106.5837
130000,EVAL,110.3742
130200,3374,98.0979
130800,3385,106.0948
131400,3397,80.7756
132000,3408,96.1105
132600,3421,74.7676
133200,3431,106.3083
133800,3443,94.3795
134400,3453,106.6825
135000,3464,101.7039
135600,3476,92.9817
136200,3486,110.2602
136800,3497,98.3631
137400,3508,101.7656
138000,3518,96.3518
138600,3530,101.1344
139200,3540,110.6687
139800,3551,105.8171
140000,EVAL,109.3258
140400,3567,53.5043
141000,3580,85.0897
141600,3590,106.8502
142200,3602,92.6389
142800,3613,105.7915
143400,3623,111.1938
144000,3635,83.8785
144600,3646,98.2987
145200,3657,97.0786
145800,3668,101.1573
146400,3678,110.4157
147000,3689,101.9822
147600,3699,107.0096
148200,3710,100.7072
148800,3720,111.1253
149400,3731,102.0394
150000,3743,90.1490
150000,EVAL,108.8714
150600,3755,86.5665
151200,3766,96.8999
151800,3779,85.6274
152400,3794,70.9324
153000,3805,95.5016
153600,3815,106.5690
154200,3827,85.9345
154800,3839,80.0318
155400,3850,110.6396
156000,3862,88.6806
156600,3873,101.5932
157200,3884,107.3506
157800,3895,101.4237
158400,3908,76.8467
159000,3919,110.7397
159600,3930,90.6383
160000,EVAL,109.1481
160200,3941,106.1740
160800,3952,95.8898
161400,3962,106.8772
162000,3973,102.2117
162600,3983,100.0898
163200,3993,100.3738
163800,4005,93.4436
164400,4016,96.6895
165000,4027,105.9007
165600,4037,106.3700
166200,4049,93.3100
166800,4061,88.1360
167400,4073,88.6256
168000,4083,95.0242
168600,4094,110.8838
169200,4104,110.6868
169800,4115,107.1440
170000,EVAL,108.6514
170400,4125,100.7596
171000,4135,105.8469
171600,4146,96.3529
172200,4156,111.6999
172800,4166,111.1245
173400,4175,111.7005
174000,4187,98.5465
174600,4199,86.3688
175200,4212,81.2175
175800,4223,96.5817
176400,4235,88.9796
177000,4247,89.0634
177600,4258,92.2014
178200,4269,110.6058
178800,4280,92.1907
179400,4291,101.0107
180000,4301,100.4271
180000,EVAL,111.0480
180600,4313,93.3774
181200,4326,81.3290
181800,4337,90.9538
182400,4348,110.6612
183000,4359,96.7612
183600,4369,110.8447
184200,4381,85.0022
184800,4391,106.1086
185400,4403,80.1494
186000,4415,101.6432
186600,4426,96.9982
187200,4439,81.8344
187800,4451,102.4650
188400,4463,88.0253
189000,4473,110.8545
189600,4486,86.4784
190000,EVAL,109.8266
190200,4497,106.1336
190800,4508,101.1690
191400,4518,105.8039
192000,4531,82.9297
192600,4541,105.3410
193200,4552,107.0554
193800,4562,111.2527
194400,4572,110.7603
195000,4582,112.1269
195600,4592,106.8796
196200,4603,106.3849
196800,4613,105.3291
197400,4623,110.9379
198000,4634,87.3634
198600,4646,98.1031
199200,4656,106.9424
199800,4667,101.1527
200000,EVAL,109.7947
200400,4678,97.8612
201000,4688,106.4516
201600,4698,102.8020
202200,4709,98.1683
202800,4720,96.0039
203400,4731,97.5318
204000,4743,86.1258
204600,4755,90.4011
205200,4766,92.8933
205800,4779,93.9067
206400,4789,111.2633
207000,4800,101.2180
207600,4812,106.8317
208200,4825,89.5630
208800,4836,96.2926
209400,4849,82.7830
210000,4860,110.0610
210000,EVAL,107.8678
210600,4873,83.1859
211200,4884,101.4522
211800,4895,110.8647
212400,4907,107.0640
213000,4918,110.2306
213600,4931,89.2786
214200,4944,97.6748
214800,4958,84.0527
215400,4969,110.5186
216000,4981,103.3414
216600,4992,102.4244
217200,5004,93.8888
217800,5015,110.6044
218400,5028,86.9549
219000,5039,100.7341
219600,5050,91.9001
220000,EVAL,109.9780
220200,5061,103.1053
220800,5073,101.6701
221400,5083,112.5624
222000,5094,95.8731
222600,5107,81.5944
223200,5116,102.1906
223800,5127,111.3217
224400,5137,95.7812
225000,5148,93.7689
225600,5158,106.1293
226200,5168,98.8921
226800,5179,111.3249
227400,5189,112.9001
228000,5200,101.3403
228600,5211,92.1658
229200,5223,98.2551
229800,5233,112.6985
230000,EVAL,109.5373
230400,5244,102.1796
231000,5254,107.4616
231600,5266,94.4663
232200,5277,96.8791
232800,5288,94.9637
233400,5298,112.7018
234000,5309,96.1520
234600,5319,116.9120
235200,5330,97.2839
235800,5340,117.0043
236400,5353,78.6867
237000,5362,99.7224
237600,5373,103.6987
238200,5383,102.6485
238800,5395,101.4586
239400,5406,99.1927
240000,5416,113.4426
240000,EVAL,121.6887
240600,5428,102.1569
241200,5438,112.1873
241800,5450,97.4883
242400,5461,104.2136
243000,5474,87.1535
243600,5486,85.1298
244200,5497,100.3028
244800,5509,107.5053
245400,5519,96.2807
246000,5530,97.3958
246600,5541,107.2566
247200,5552,92.5716
247800,5563,96.5372
248400,5573,110.7989
249000,5584,106.1680
249600,5594,112.3355
250000,EVAL,109.1555
250200,5606,85.0593
250800,5616,117.0470
251400,5626,102.4001
252000,5636,111.3029
252600,5646,118.2868
253200,5656,113.2981
253800,5667,104.0290
254400,5679,95.2933
255000,5688,113.2352
255600,5699,112.4571
256200,5709,118.8026
256800,5720,106.4999
257400,5731,111.8402
258000,5742,107.4577
258600,5753,105.5128
259200,5764,112.4468
259800,5774,112.8980
260000,EVAL,111.2462
260400,5785,107.8590
261000,5796,95.6364
261600,5806,116.0282
262200,5818,97.3599
262800,5829,102.3353
263400,5839,114.5849
264000,5849,102.6221
264600,5859,111.4111
265200,5870,100.0674
265800,5881,106.9376
266400,5891,114.1938
267000,5902,111.1113
267600,5913,108.2885
268200,5924,110.5839
268800,5936,100.0838
269400,5947,112.4496
270000,5957,112.5474
270000,EVAL,119.2341
270600,5969,93.1583
271200,5979,113.2528
271800,5991,107.2017
272400,6001,111.8124
273000,6014,90.6750
273600,6024,111.4306
274200,6035,113.0691
274800,6046,104.3428
275400,6057,110.0864
276000,6067,114.4475
276600,6078,108.2397
277200,6089,111.4484
277800,6100,114.4786
278400,6112,106.8153
279000,6122,113.3800
279600,6136,91.5346
280000,EVAL,119.2696
280200,6147,105.1760
280800,6158,110.1488
281400,6168,112.1186
282000,6179,109.7142
282600,6190,101.6134
283200,6202,97.2951
283800,6212,113.4446
284400,6223,113.9250
285000,6234,113.0539
285600,6244,118.1563
286200,6255,111.4478
286800,6266,108.9594
287400,6276,112.5424
288000,6287,108.4742
288600,6299,111.9201
289200,6309,118.9861
289800,6321,106.6515
290000,EVAL,118.7748
290400,6332,110.7232
291000,6342,113.4285
291600,6352,115.0613
292200,6363,108.0348
292800,6374,103.1005
293400,6384,109.4339
294000,6395,105.6448
294600,6406,113.1427
295200,6416,118.6372
295800,6428,106.8923
296400,6440,82.9104
297000,6451,119.1137
297600,6462,103.6610
298200,6472,121.3468
298800,6482,120.0274
299400,6492,119.8102
300000,6503,111.1378
300000,EVAL,119.5135
300600,6514,110.5690
301200,6525,103.2144
301800,6536,112.2488
302400,6547,104.7426
303000,6557,111.7990
303600,6569,103.8003
304200,6579,109.8101
304800,6591,87.9953
305400,6602,117.8697
306000,6613,119.4618
306600,6624,90.5786
307200,6635,119.0270
307800,6647,88.7347
308400,6659,97.6222
309000,6670,95.4176
309600,6682,96.5292
310000,EVAL,118.3976
310200,6693,106.8112
310800,6704,112.5486
311400,6715,112.5895
312000,6725,110.1058
312600,6736,115.8748
313200,6746,109.8296
313800,6757,101.2850
314400,6768,116.8808
315000,6778,115.7565
315600,6789,113.8106
316200,6799,118.2740
316800,6809,117.8750
317400,6819,117.0591
318000,6829,104.8724
318600,6842,85.6395
319200,6853,113.4228
319800,6864,98.4142
320000,EVAL,119.3318
320400,6876,88.1904
321000,6887,114.7134
321600,6899,89.8090
322200,6911,105.4075
322800,6921,116.7562
323400,6934,97.8187
324000,6943,116.6593
324600,6956,104.8370
325200,6968,99.9317
325800,6977,120.0009
326400,6988,118.8581
327000,7001,84.7315
327600,7011,113.8403
328200,7022,115.2142
328800,7032,116.3232
329400,7043,109.4049
330000,7053,116.5333
330000,EVAL,118.7550
330600,7063,111.1130
331200,7074,112.0919
331800,7087,113.9269
332400,7098,102.3079
333000,7111,94.9786
333600,7124,94.1838
334200,7135,123.8059
334800,7146,112.6178
335400,7158,97.5943
336000,7169,129.4994
336600,7181,100.9701
337200,7194,95.2053
337800,7207,93.3974
338400,7218,128.3808
339000,7230,111.7373
339600,7243,112.4957
340000,EVAL,210.4352
340200,7255,89.8024
340800,7271,71.5932
341400,7282,120.4878
342000,7292,113.8937
342600,7303,126.2878
343200,7313,130.3766
343800,7325,99.5068
344400,7339,102.0868
345000,7351,102.6766
345600,7362,114.6057
346200,7372,127.9851
346800,7383,111.0497
347400,7394,121.5079
348000,7405,117.9004
348600,7416,116.7885
349200,7428,106.1055
349800,7440,110.7064
350000,EVAL,211.6839
350400,7454,84.9209
351000,7465,129.0863
351600,7475,111.0723
352200,7486,105.2210
352800,7497,111.6732
353400,7510,113.4358
354000,7522,99.8523
354600,7537,94.6731
355200,7550,107.7338
355800,7561,118.9526
356400,7574,101.2381
357000,7586,110.6669
357600,7597,107.0201
358200,7609,109.6747
358800,7619,124.7983
359400,7631,118.1702
360000,7645,99.7032
360000,EVAL,210.3807
360600,7657,113.8909
361200,7668,122.0602
361800,7681,115.9641
362400,7692,113.0222
363000,7707,99.4260
363600,7720,107.5925
364200,7734,98.7868
364800,7746,108.3429
365400,7758,113.1418
366000,7771,109.0781
366600,7784,97.0372
367200,7796,106.0158
367800,7809,118.0324
368400,7822,107.9995
369000,7836,95.4118
369600,7848,124.5357
370000,EVAL,210.4953
370200,7864,106.1014
370800,7875,122.7083
371400,7888,110.1173
372000,7902,98.7622
372600,7914,119.5386
373200,7926,114.3263
373800,7940,111.7786
374400,7951,125.7201
375000,7966,109.3529
375600,7978,103.5942
376200,7993,113.9140
376800,8005,129.8739
377400,8020,106.4252
378000,8035,107.2357
378600,8047,105.8506
379200,8064,77.0955
379800,8074,129.8209
380000,EVAL,210.6372
380400,8093,73.9175
381000,8107,103.3557
381600,8122,109.9970
382200,8133,123.0268
382800,8147,103.9464
383400,8163,97.0339
384000,8176,107.8899
384600,8190,103.1152
385200,8203,113.0120
385800,8217,105.0730
386400,8228,120.8829
387000,8240,122.0186
387600,8252,115.0429
388200,8267,108.1707
388800,8279,121.2120
389400,8295,101.5533
390000,8308,111.8518
390000,EVAL,210.6482
390600,8324,78.4559
391200,8338,110.5189
391800,8353,111.6995
392400,8365,132.0261
393000,8380,109.6384
393600,8394,112.4559
394200,8410,110.3195
394800,8424,122.5771
395400,8439,99.4643
396000,8455,109.7027
396600,8468,116.1918
397200,8482,98.1619
397800,8501,95.5420
398400,8514,106.3272
399000,8531,100.4067
399600,8546,109.9203
400000,EVAL,210.4047
400200,8562,100.9363
400800,8576,114.9972
401400,8588,103.5446
402000,8600,112.2019
402600,8614,117.8723
403200,8629,117.1955
403800,8646,96.0099
404400,8663,93.0055
405000,8678,111.7822
405600,8694,92.3076
406200,8709,107.3795
406800,8726,105.5996
407400,8740,102.4989
408000,8757,93.7670
408600,8770,108.7179
409200,8787,91.1691
409800,8802,109.3037
410000,EVAL,210.4245
410400,8821,89.7787
411000,8834,116.0051
411600,8848,113.0360
412200,8863,111.6849
412800,8877,109.7218
413400,8890,118.5627
414000,8906,109.0845
414600,8920,102.5051
415200,8935,97.1222
415800,8951,98.1675
416400,8967,119.3366
417000,8979,119.6092
417600,8992,117.9638
418200,9008,106.7115
418800,9021,98.6674
419400,9033,114.9066
420000,9047,102.1335
420000,EVAL,211.0843
420600,9062,101.0588
421200,9078,105.3314
421800,9093,98.2987
422400,9108,109.5028
423000,9124,106.7806
423600,9141,100.8091
424200,9156,107.4077
424800,9172,98.8336
425400,9184,114.2511
426000,9198,107.3921
426600,9209,142.1722
427200,9223,100.3308
427800,9239,110.0262
428400,9255,98.8189
429000,9269,102.6183
429600,9284,100.5127
430000,EVAL,212.3749
430200,9297,103.3400
430800,9313,109.1463
431400,9328,98.4815
432000,9343,113.0483
432600,9357,110.2641
433200,9368,134.5351
433800,9385,88.3050
434400,9401,108.6442
435000,9414,116.5198
435600,9427,103.9510
436200,9443,106.2955
436800,9457,99.7354
437400,9472,105.5321
438000,9487,102.6876
438600,9500,102.9631
439200,9514,117.8693
439800,9530,109.8601
440000,EVAL,211.0402
440400,9546,96.5604
441000,9559,114.3694
441600,9575,99.0789
442200,9594,86.1992
442800,9611,103.1646
443400,9624,103.3399
444000,9639,103.4301
444600,9655,95.9850
445200,9668,109.2165
445800,9683,110.2294
446400,9697,115.1854
447000,9712,98.8140
447600,9726,106.2019
448200,9742,108.9361
448800,9757,112.9660
449400,9771,100.9692
450000,9787,107.1080
450000,EVAL,210.6677
450600,9802,92.7244
451200,9819,106.7595
451800,9831,120.6398
452400,9846,106.5702
453000,9862,108.3421
453600,9876,117.1549
454200,9890,95.3118
454800,9903,118.3635
455400,9921,90.8383
456000,9934,113.8636
456600,9950,109.8947
457200,9961,117.8235
457800,9975,112.8209
458400,9991,106.3700
459000,10004,114.5422
459600,10017,123.2729
460000,EVAL,210.4661
460200,10035,99.7249
460800,10054,95.9481
461400,10067,113.9192
462000,10083,106.3408
462600,10096,111.9642
463200,10111,104.7189
463800,10124,124.3316
464400,10136,120.2498
465000,10148,110.5192
465600,10162,114.7238
466200,10177,105.7995
466800,10193,103.7202
467400,10208,114.3547
468000,10222,115.3396
468600,10235,121.7698
469200,10248,119.4455
469800,10260,120.3454
470000,EVAL,210.7089
470400,10275,96.2986
471000,10287,116.3437
471600,10302,113.5900
472200,10315,119.9691
472800,10331,108.8443
473400,10347,102.3806
474000,10361,111.9324
474600,10376,109.2596
475200,10391,104.5792
475800,10406,109.4011
476400,10422,115.7332
477000,10435,110.1882
477600,10451,97.2999
478200,10464,110.3777
478800,10479,110.1447
479400,10491,124.5540
480000,10504,123.0506
480000,EVAL,212.6635
480600,10519,102.4063
481200,10538,110.4155
481800,10552,115.3773
482400,10567,109.4502
483000,10584,102.1605
483600,10601,112.2059
484200,10616,98.4606
484800,10631,113.3418
485400,10646,107.5887
486000,10661,113.4700
486600,10675,111.0968
487200,10689,108.7085
487800,10704,112.9893
488400,10719,114.2399
489000,10736,101.7176
489600,10749,118.3487
490000,EVAL,211.4566
490200,10766,105.7250
490800,10779,114.5461
491400,10792,111.9189
492000,10805,119.0783
492600,10818,116.9730
493200,10833,105.3944
493800,10844,131.9414
494400,10858,111.2925
495000,10871,115.0522
495600,10884,116.6115
496200,10897,116.1164
496800,10912,112.1779
497400,10925,118.8071
498000,10939,115.4046
498600,10950,126.7576
499200,10965,113.7713
499800,10980,112.0164
500000,EVAL,210.9696
500400,10998,83.1049
501000,11015,104.9577
501600,11033,110.8465
502200,11046,120.9529
502800,11060,117.8920
503400,11077,111.2246
504000,11093,105.9549
504600,11107,125.7817
505200,11125,101.0728
505800,11141,109.8866
506400,11155,112.8623
507000,11170,117.4165
507600,11186,105.6333
508200,11203,111.7458
508800,11213,139.8807
509400,11230,116.6066
510000,11245,112.7863
510000,EVAL,210.1143
510600,11263,91.2108
511200,11281,108.1875
511800,11294,119.3037
512400,11308,114.4908
513000,11326,103.3422
513600,11344,109.1063
514200,11358,111.8961
514800,11373,113.3444
515400,11390,112.6193
516000,11404,121.8678
516600,11418,118.8416
517200,11432,113.8839
517800,11448,113.1856
518400,11465,109.3341
519000,11478,107.7296
519600,11493,117.3320
520000,EVAL,210.7664
520200,11511,105.4370
520800,11526,107.6440
521400,11542,118.9939
522000,11556,117.0430
522600,11571,115.3750
523200,11585,110.3541
523800,11598,124.3475
524400,11613,114.5973
525000,11629,116.4257
525600,11643,102.9835
526200,11657,125.9595
526800,11672,106.3205
527400,11688,109.4383
528000,11706,109.1616
528600,11723,103.0061
529200,11737,114.9551
529800,11754,108.6087
530000,EVAL,211.8607
530400,11771,103.3671
531000,11788,109.6615
531600,11804,104.6384
532200,11823,107.6403
532800,11837,108.0586
533400,11852,109.2319
534000,11868,106.4796
534600,11883,106.5431
535200,11899,115.0452
535800,11912,116.2452
536400,11928,115.0384
537000,11945,104.8275
537600,11960,116.0368
538200,11977,108.7336
538800,11993,109.7142
539400,12005,127.5262
540000,12022,109.8838
540000,EVAL,213.8941
540600,12036,110.8047
541200,12054,114.5469
541800,12066,122.6365
542400,12083,106.0300
543000,12097,121.3783
543600,12113,110.5924
544200,12128,109.6422
544800,12143,116.3933
545400,12157,110.7536
546000,12172,113.1682
546600,12188,113.3033
547200,12204,117.6932
547800,12223,110.3792
548400,12239,100.4928
549000,12255,114.4720
549600,12270,103.4103
550000,EVAL,213.2678
550200,12289,100.2821
550800,12304,115.2441
551400,12316,128.5613
552000,12334,103.7330
552600,12350,109.9769
553200,12365,110.0111
553800,12381,106.1455
554400,12395,126.3318
555000,12412,110.9019
555600,12430,105.4604
556200,12448,106.0491
556800,12462,102.1301
557400,12475,136.4130
558000,12491,112.6289
558600,12504,126.5721
559200,12519,107.0776
559800,12537,108.3147
560000,EVAL,210.4305
560400,12553,101.2792
561000,12572,100.7537
561600,12589,112.2712
562200,12604,112.8441
562800,12620,114.4176
563400,12635,117.2319
564000,12648,114.6931
564600,12666,107.6453
565200,12681,118.6051
565800,12696,115.3563
566400,12711,106.5403
567000,12729,105.6147
567600,12743,111.0925
568200,12756,130.6074
568800,12773,113.4193
569400,12788,123.6021
570000,12803,116.6970
570000,EVAL,210.4629
570600,12819,103.7185
571200,12834,116.6818
571800,12848,125.6425
572400,12863,127.0646
573000,12878,113.7661
573600,12894,103.4919
574200,12910,105.5726
574800,12925,115.9269
575400,12941,115.3434
576000,12954,129.1311
576600,12966,153.9989
577200,12982,102.4732
577800,12995,126.3892
578400,13012,109.2317
579000,13027,116.1352
579600,13040,149.3029
580000,EVAL,210.8903
580200,13055,109.9956
580800,13071,108.1052
581400,13084,125.6943
582000,13099,115.2961
582600,13111,153.0222
583200,13123,125.1484
583800,13135,149.8635
584400,13150,123.9570
585000,13164,125.7081
585600,13174,168.5987
586200,13186,147.8511
586800,13199,130.1270
587400,13214,106.4359
588000,13228,135.7119
588600,13241,122.8229
589200,13256,113.6468
589800,13268,147.1822
590000,EVAL,210.3174
590400,13281,120.0860
591000,13292,139.1790
591600,13306,136.5475
592200,13316,160.4209
592800,13326,153.7350
593400,13337,138.2023
594000,13347,154.4026
594600,13359,138.2107
595200,13371,128.8318
595800,13381,147.1354
596400,13392,144.9063
597000,13402,170.2589
597600,13412,180.8188
598200,13422,175.7614
598800,13431,170.4466
599400,13443,150.0650
600000,13455,153.4984
600000,EVAL,210.6241
600600,13467,133.0816
601200,13478,166.4274
601800,13488,164.8254
602400,13500,170.6579
603000,13510,136.2629
603600,13521,165.7914
604200,13531,176.0308
604800,13540,175.5605
605400,13551,157.8038
606000,13561,155.5884
606600,13572,172.4054
607200,13581,185.9621
607800,13591,178.5229
608400,13601,174.6306
609000,13611,155.7110
609600,13623,143.3392
610000,EVAL,211.2740
610200,13633,193.8719
610800,13646,138.3409
611400,13655,195.3124
612000,13665,172.0630
612600,13675,183.5771
613200,13686,139.8550
613800,13697,158.9983
614400,13707,184.1915
615000,13717,188.8086
615600,13727,168.7302
616200,13738,161.1888
616800,13748,168.7616
617400,13760,141.2105
618000,13769,186.8097
618600,13779,184.2454
619200,13788,181.9246
619800,13799,142.5042
620000,EVAL,210.0811
620400,13811,167.3891
621000,13820,178.2810
621600,13830,174.4913
622200,13841,164.7071
622800,13851,143.7411
623400,13860,187.4504
624000,13872,131.1295
624600,13881,193.1899
625200,13891,186.1088
625800,13901,189.6890
626400,13911,153.6687
627000,13922,173.1334
627600,13931,175.4980
628200,13941,175.9566
628800,13950,171.7627
629400,13960,198.8111
630000,13970,189.9984
630000,EVAL,210.8541
630600,13980,190.0629
631200,13989,178.4079
631800,14000,167.8108
632400,14010,167.6053
633000,14019,176.9095
633600,14028,203.6506
634200,14038,190.4568
634800,14047,181.7133
635400,14057,163.6012
636000,14067,165.4966
636600,14077,180.6889
637200,14087,157.2175
637800,14096,170.6573
638400,14106,174.3858
639000,14115,203.5498
639600,14126,173.1026
640000,EVAL,210.5934
640200,14136,179.8584
640800,14146,175.3565
641400,14157,158.2450
642000,14166,166.9528
642600,14176,195.1133
643200,14187,163.5298
643800,14196,187.0451
644400,14205,199.1582
645000,14216,167.0360
645600,14226,198.7068
646200,14236,149.3732
646800,14246,179.4195
647400,14256,162.1951
648000,14266,188.7054
648600,14276,159.7114
649200,14287,158.9028
649800,14296,210.3689
650000,EVAL,210.4045
650400,14307,158.0843
651000,14317,191.3659
651600,14327,188.3552
652200,14336,192.3896
652800,14346,189.7031
653400,14356,200.5304
654000,14366,181.6780
654600,14378,155.2562
655200,14389,153.4926
655800,14398,197.3322
656400,14409,177.6678
657000,14419,175.0134
657600,14430,169.4540
658200,14442,133.7847
658800,14453,174.8542
659400,14464,160.1896
660000,14474,186.0235
660000,EVAL,212.8729
660600,14485,180.3098
661200,14496,172.6668
661800,14506,176.2950
662400,14516,214.5384
663000,14527,185.8386
663600,14538,148.9912
664200,14548,190.6812
664800,14560,175.1793
665400,14570,183.2811
666000,14581,156.5527
666600,14592,168.0394
667200,14602,164.7435
667800,14614,149.4911
668400,14625,158.3095
669000,14636,146.0995
669600,14647,177.1093
670000,EVAL,210.3587
670200,14658,154.0023
670800,14669,191.7176
671400,14679,180.5660
672000,14689,173.5233
672600,14699,169.0812
673200,14712,130.0833
673800,14723,187.6048
674400,14732,210.1478
675000,14743,165.1563
675600,14753,183.9617
676200,14764,200.1475
676800,14774,180.0557
677400,14784,175.4692
678000,14795,177.5077
678600,14805,179.2423
679200,14816,177.0823
679800,14827,163.1622
680000,EVAL,210.3428
680400,14839,172.0637
681000,14850,180.7578
681600,14860,184.7702
682200,14871,158.0580
682800,14881,198.9414
683400,14892,190.5620
684000,14902,181.6808
684600,14913,173.5791
685200,14924,157.6285
685800,14935,165.2635
686400,14946,171.7336
687000,14957,163.5307
687600,14968,180.4498
688200,14978,169.3545
688800,14988,194.7969
689400,14999,172.8316
690000,15011,145.1441
690000,EVAL,210.5698
690600,15022,174.2775
691200,15032,163.4523
691800,15043,169.2830
692400,15053,148.2081
693000,15063,204.3307
693600,15075,132.6259
694200,15085,168.2398
694800,15096,163.9872
695400,15106,179.3901
696000,15116,189.1225
696600,15126,189.6853
697200,15136,183.9211
697800,15146,169.4353
698400,15157,143.7508
699000,15168,174.1013
699600,15178,138.8042
700000,EVAL,212.0112
700200,15189,177.8115
700800,15200,166.4449
701400,15212,140.3784
702000,15222,204.1248
702600,15232,179.3586
703200,15243,158.8199
703800,15253,169.1001
704400,15267,125.4335
705000,15277,173.5433
705600,15287,174.0162
706200,15297,190.7795
706800,15308,167.3942
707400,15319,162.5347
708000,15329,148.0503
708600,15339,189.3237
709200,15349,185.2148
709800,15360,172.9658
710000,EVAL,211.8716
710400,15371,147.4685
711000,15381,183.0957
711600,15391,184.3066
712200,15402,156.5293
712800,15412,159.0895
